project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk,snapshot_year_month
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,7064.33,100.0,2004-06-01,2007-04-17,2007-04-17,2009-03-07,0,2.7,0,2009_03
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,6565.07,100.0,2004-06-01,2007-04-17,2007-04-17,2009-11-02,0,2.7,0,2009_11
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,6749.92,100.0,2004-06-01,2007-04-17,2007-04-17,2010-06-30,0,2.7,0,2010_06
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,6768.56,100.0,2004-06-01,2007-04-17,2007-04-17,2011-02-25,0,2.7,0,2011_02
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,7286.06,100.0,2004-06-01,2007-04-17,2007-04-17,2011-10-23,0,2.7,0,2011_10
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,7092.42,100.0,2004-06-01,2007-04-17,2007-04-17,2012-06-19,0,2.7,0,2012_06
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1077.38,71.15,6.7,2014-08-01,2019-06-06,2019-06-06,2015-05-28,15,10.1,1,2015_05
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1119.7,145.49,15.2,2014-08-01,2019-06-06,2020-04-16,2016-01-23,15,10.1,1,2016_01
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1143.89,257.17,25.4,2014-08-01,2019-06-06,2020-04-16,2016-09-19,15,10.1,1,2016_09
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1168.08,391.34,37.0,2014-08-01,2019-06-06,2020-04-16,2017-05-17,15,10.1,1,2017_05
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,520.16,49.6,2014-08-01,2019-06-06,2020-04-16,2018-01-12,15,10.1,1,2018_01
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,714.05,63.2,2014-08-01,2019-06-06,2020-04-16,2018-09-09,15,10.1,1,2018_09
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,1048.81,77.6,2014-08-01,2019-06-06,2020-04-16,2019-05-07,15,10.1,1,2019_05
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,943.28,79.3,2014-08-01,2019-06-06,2020-04-16,2020-01-02,15,10.1,1,2020_01
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,944.65,76.7,2014-08-01,2019-06-06,2020-04-16,2020-08-29,15,10.1,1,2020_08
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,839.98,74.0,2014-08-01,2019-06-06,2020-04-16,2021-04-26,15,10.1,1,2021_04
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,800.99,71.3,2014-08-01,2019-06-06,2020-04-16,2021-12-22,15,10.1,1,2021_12
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,698.35,68.7,2014-08-01,2019-06-06,2020-04-16,2022-08-19,15,10.1,1,2022_08
PAIM-1421,Project PAIM-1421 - Metro Line Phase II,Telecommunications,Ministry of Communications,Indian Railways,Maharashtra,1467.89,1467.89,269.59,17.0,2019-12-01,2022-06-18,2022-06-18,2020-09-26,24,14.71,1,2020_09
PAIM-1421,Project PAIM-1421 - Metro Line Phase II,Telecommunications,Ministry of Communications,Indian Railways,Maharashtra,1467.89,1551.87,519.12,38.8,2019-12-01,2022-06-18,2023-11-03,2021-05-24,24,14.71,1,2021_05
PAIM-1421,Project PAIM-1421 - Metro Line Phase II,Telecommunications,Ministry of Communications,Indian Railways,Maharashtra,1467.89,1599.86,916.59,64.6,2019-12-01,2022-06-18,2023-11-03,2022-01-19,24,14.71,1,2022_01
PAIM-1421,Project PAIM-1421 - Metro Line Phase II,Telecommunications,Ministry of Communications,Indian Railways,Maharashtra,1467.89,1647.85,1275.9,85.0,2019-12-01,2022-06-18,2023-11-03,2022-09-16,24,14.71,1,2022_09
PAIM-1421,Project PAIM-1421 - Metro Line Phase II,Telecommunications,Ministry of Communications,Indian Railways,Maharashtra,1467.89,1683.84,1323.79,81.0,2019-12-01,2022-06-18,2023-11-03,2023-05-14,24,14.71,1,2023_05
PAIM-1421,Project PAIM-1421 - Metro Line Phase II,Telecommunications,Ministry of Communications,Indian Railways,Maharashtra,1467.89,1683.84,1431.04,77.0,2019-12-01,2022-06-18,2023-11-03,2024-01-09,24,14.71,1,2024_01
PAIM-1421,Project PAIM-1421 - Metro Line Phase II,Telecommunications,Ministry of Communications,Indian Railways,Maharashtra,1467.89,1683.84,1172.51,73.0,2019-12-01,2022-06-18,2023-11-03,2024-09-05,24,14.71,1,2024_09
PAIM-1421,Project PAIM-1421 - Metro Line Phase II,Telecommunications,Ministry of Communications,Indian Railways,Maharashtra,1467.89,1683.84,1215.74,69.0,2019-12-01,2022-06-18,2023-11-03,2025-05-03,24,14.71,1,2025_05
PAIM-1421,Project PAIM-1421 - Metro Line Phase II,Telecommunications,Ministry of Communications,Indian Railways,Maharashtra,1467.89,1683.84,1163.22,65.0,2019-12-01,2022-06-18,2023-11-03,2025-12-29,24,14.71,1,2025_12
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,4968.4,1417.53,27.3,2003-07-01,2005-04-21,2005-04-21,2004-04-26,24,16.45,1,2004_04
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5286.27,3119.39,62.2,2003-07-01,2005-04-21,2006-09-06,2004-12-22,24,16.45,1,2004_12
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5467.9,4512.24,85.3,2003-07-01,2005-04-21,2006-09-06,2005-08-19,24,16.45,1,2005_08
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5649.54,4197.08,80.0,2003-07-01,2005-04-21,2006-09-06,2006-04-16,24,16.45,1,2006_04
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,4118.46,74.7,2003-07-01,2005-04-21,2006-09-06,2006-12-12,24,16.45,1,2006_12
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,3902.12,69.3,2003-07-01,2005-04-21,2006-09-06,2007-08-09,24,16.45,1,2007_08
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,3947.75,64.0,2003-07-01,2005-04-21,2006-09-06,2008-04-05,24,16.45,1,2008_04
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,3483.48,60.0,2003-07-01,2005-04-21,2006-09-06,2008-12-01,24,16.45,1,2008_12
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,3933.41,60.0,2003-07-01,2005-04-21,2006-09-06,2009-07-29,24,16.45,1,2009_07
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,2994.36,60.0,2003-07-01,2005-04-21,2006-09-06,2010-03-26,24,16.45,1,2010_03
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,3474.66,60.0,2003-07-01,2005-04-21,2006-09-06,2010-11-21,24,16.45,1,2010_11
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,3559.18,60.0,2003-07-01,2005-04-21,2006-09-06,2011-07-19,24,16.45,1,2011_07
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,4938.72,775.74,16.0,2002-04-01,2004-10-17,2004-10-17,2003-01-26,35,26.4,1,2003_01
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,5445.79,1716.32,36.5,2002-04-01,2004-10-17,2006-10-22,2003-09-23,35,26.4,1,2003_09
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,5735.55,3933.18,60.9,2002-04-01,2004-10-17,2006-10-22,2004-05-20,35,26.4,1,2004_05
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6025.3,4777.29,80.0,2002-04-01,2004-10-17,2006-10-22,2005-01-15,35,26.4,1,2005_01
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,4004.32,74.7,2002-04-01,2004-10-17,2006-10-22,2005-09-12,35,26.4,1,2005_09
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,4572.49,69.3,2002-04-01,2004-10-17,2006-10-22,2006-05-10,35,26.4,1,2006_05
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,3973.51,64.0,2002-04-01,2004-10-17,2006-10-22,2007-01-05,35,26.4,1,2007_01
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,3323.46,60.0,2002-04-01,2004-10-17,2006-10-22,2007-09-02,35,26.4,1,2007_09
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,3424.51,60.0,2002-04-01,2004-10-17,2006-10-22,2008-04-29,35,26.4,1,2008_04
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,3256.2,60.0,2002-04-01,2004-10-17,2006-10-22,2008-12-25,35,26.4,1,2008_12
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,3829.05,60.0,2002-04-01,2004-10-17,2006-10-22,2009-08-22,35,26.4,1,2009_08
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,3882.69,60.0,2002-04-01,2004-10-17,2006-10-22,2010-04-19,35,26.4,1,2010_04
PAIM-1424,Project PAIM-1424 - Bridge Construction,Power & Renewable Energy,Ministry of Power,GAIL,Odisha,7339.42,7339.42,3757.18,53.6,2022-12-01,2024-05-24,2024-05-24,2023-09-27,0,2.5,0,2023_09
PAIM-1424,Project PAIM-1424 - Bridge Construction,Power & Renewable Energy,Ministry of Power,GAIL,Odisha,7339.42,7339.42,7339.42,95.0,2022-12-01,2024-05-24,2024-05-24,2024-05-24,0,2.5,0,2024_05
PAIM-1424,Project PAIM-1424 - Bridge Construction,Power & Renewable Energy,Ministry of Power,GAIL,Odisha,7339.42,7339.42,6533.5,100.0,2022-12-01,2024-05-24,2024-05-24,2025-01-19,0,2.5,0,2025_01
PAIM-1424,Project PAIM-1424 - Bridge Construction,Power & Renewable Energy,Ministry of Power,GAIL,Odisha,7339.42,7339.42,7339.42,100.0,2022-12-01,2024-05-24,2024-05-24,2025-09-16,0,2.5,0,2025_09
PAIM-1424,Project PAIM-1424 - Bridge Construction,Power & Renewable Energy,Ministry of Power,GAIL,Odisha,7339.42,7339.42,6248.11,100.0,2022-12-01,2024-05-24,2024-05-24,2026-05-14,0,2.5,0,2026_05
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,942.28,9.82,1.2,2010-01-01,2015-08-03,2015-08-03,2010-10-28,69,12.31,1,2010_10
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,987.37,24.16,2.5,2010-01-01,2015-08-03,2019-07-22,2011-06-25,69,12.31,1,2011_06
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1013.14,51.09,5.2,2010-01-01,2015-08-03,2019-07-22,2012-02-20,69,12.31,1,2012_02
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1038.91,85.6,9.1,2010-01-01,2015-08-03,2019-07-22,2012-10-17,69,12.31,1,2012_10
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1058.23,141.46,13.8,2010-01-01,2015-08-03,2019-07-22,2013-06-14,69,12.31,1,2013_06
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1058.23,241.6,25.3,2010-01-01,2015-08-03,2019-07-22,2014-02-09,69,12.31,1,2014_02
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1058.23,461.74,39.5,2010-01-01,2015-08-03,2019-07-22,2014-10-07,69,12.31,1,2014_10
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1058.23,539.83,54.3,2010-01-01,2015-08-03,2019-07-22,2015-06-04,69,12.31,1,2015_06
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1058.23,653.71,60.0,2010-01-01,2015-08-03,2019-07-22,2016-01-30,69,12.31,1,2016_01
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1058.23,635.48,60.0,2010-01-01,2015-08-03,2019-07-22,2016-09-26,69,12.31,1,2016_09
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1058.23,549.58,60.0,2010-01-01,2015-08-03,2019-07-22,2017-05-24,69,12.31,1,2017_05
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1058.23,719.18,60.0,2010-01-01,2015-08-03,2019-07-22,2018-01-19,69,12.31,1,2018_01
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,7770.08,980.73,12.9,2004-04-01,2007-04-16,2007-04-16,2005-01-26,13,9.1,1,2005_01
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8045.14,2149.35,29.4,2004-04-01,2007-04-16,2008-01-14,2005-09-23,13,9.1,1,2005_09
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8202.31,3456.88,49.1,2004-04-01,2007-04-16,2008-01-14,2006-05-21,13,9.1,1,2006_05
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8359.48,6496.58,71.2,2004-04-01,2007-04-16,2008-01-14,2007-01-16,13,9.1,1,2007_01
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,5876.88,81.0,2004-04-01,2007-04-16,2008-01-14,2007-09-13,13,9.1,1,2007_09
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,7175.15,77.0,2004-04-01,2007-04-16,2008-01-14,2008-05-10,13,9.1,1,2008_05
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,5527.74,73.0,2004-04-01,2007-04-16,2008-01-14,2009-01-05,13,9.1,1,2009_01
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,6682.35,69.0,2004-04-01,2007-04-16,2008-01-14,2009-09-02,13,9.1,1,2009_09
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,5682.0,65.0,2004-04-01,2007-04-16,2008-01-14,2010-04-30,13,9.1,1,2010_04
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,5535.73,61.0,2004-04-01,2007-04-16,2008-01-14,2010-12-26,13,9.1,1,2010_12
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,4492.04,60.0,2004-04-01,2007-04-16,2008-01-14,2011-08-23,13,9.1,1,2011_08
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,5638.96,60.0,2004-04-01,2007-04-16,2008-01-14,2012-04-19,13,9.1,1,2012_04
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,287.9,21.4,2017-10-01,2021-11-09,2021-11-09,2018-07-28,0,0.8,0,2018_07
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,500.53,37.9,2017-10-01,2021-11-09,2021-11-09,2019-03-25,0,0.8,0,2019_03
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,824.8,53.6,2017-10-01,2021-11-09,2021-11-09,2019-11-20,0,0.8,0,2019_11
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1041.11,68.8,2017-10-01,2021-11-09,2021-11-09,2020-07-17,0,0.8,0,2020_07
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1277.6,83.6,2017-10-01,2021-11-09,2021-11-09,2021-03-14,0,0.8,0,2021_03
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1260.93,98.2,2017-10-01,2021-11-09,2021-11-09,2021-11-09,0,0.8,0,2021_11
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1465.13,100.0,2017-10-01,2021-11-09,2021-11-09,2022-07-07,0,0.8,0,2022_07
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1416.46,100.0,2017-10-01,2021-11-09,2021-11-09,2023-03-04,0,0.8,0,2023_03
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1383.1,100.0,2017-10-01,2021-11-09,2021-11-09,2023-10-30,0,0.8,0,2023_10
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1448.59,100.0,2017-10-01,2021-11-09,2021-11-09,2024-06-26,0,0.8,0,2024_06
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1416.81,100.0,2017-10-01,2021-11-09,2021-11-09,2025-02-21,0,0.8,0,2025_02
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1465.13,100.0,2017-10-01,2021-11-09,2021-11-09,2025-10-19,0,0.8,0,2025_10
PAIM-1428,Project PAIM-1428 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,RVNL,Andhra Pradesh,7363.86,7363.86,1015.91,16.2,2022-05-01,2027-12-01,2027-12-01,2023-02-25,0,3.8,0,2023_02
PAIM-1428,Project PAIM-1428 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,RVNL,Andhra Pradesh,7363.86,7363.86,2154.53,28.7,2022-05-01,2027-12-01,2027-12-01,2023-10-23,0,3.8,0,2023_10
PAIM-1428,Project PAIM-1428 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,RVNL,Andhra Pradesh,7363.86,7363.86,2845.51,40.6,2022-05-01,2027-12-01,2027-12-01,2024-06-19,0,3.8,0,2024_06
PAIM-1428,Project PAIM-1428 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,RVNL,Andhra Pradesh,7363.86,7363.86,3639.46,52.2,2022-05-01,2027-12-01,2027-12-01,2025-02-14,0,3.8,0,2025_02
PAIM-1428,Project PAIM-1428 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,RVNL,Andhra Pradesh,7363.86,7363.86,4871.64,63.4,2022-05-01,2027-12-01,2027-12-01,2025-10-12,0,3.8,0,2025_10
PAIM-1428,Project PAIM-1428 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,RVNL,Andhra Pradesh,7363.86,7363.86,6064.56,74.5,2022-05-01,2027-12-01,2027-12-01,2026-06-09,0,3.8,0,2026_06
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2359.39,771.83,37.6,2009-11-01,2011-04-25,2011-04-25,2010-08-28,13,18.0,1,2010_08
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2524.53,1916.81,85.8,2009-11-01,2011-04-25,2012-01-23,2011-04-25,13,18.0,1,2011_04
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2618.9,2398.28,89.0,2009-11-01,2011-04-25,2012-01-23,2011-12-21,13,18.0,1,2011_12
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2713.26,2150.58,85.0,2009-11-01,2011-04-25,2012-01-23,2012-08-17,13,18.0,1,2012_08
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2784.04,1970.69,81.0,2009-11-01,2011-04-25,2012-01-23,2013-04-14,13,18.0,1,2013_04
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2784.04,2098.44,77.0,2009-11-01,2011-04-25,2012-01-23,2013-12-10,13,18.0,1,2013_12
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2784.04,2065.47,73.0,2009-11-01,2011-04-25,2012-01-23,2014-08-07,13,18.0,1,2014_08
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2784.04,1822.29,69.0,2009-11-01,2011-04-25,2012-01-23,2015-04-04,13,18.0,1,2015_04
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2784.04,1929.3,65.0,2009-11-01,2011-04-25,2012-01-23,2015-11-30,13,18.0,1,2015_11
